Brand,Year,M,Month,Week,Grouping4,Grouping2,Grouping1,Grouping0,Giver,Receiver,Adjusted_Volume,Margin Revenue
BRAND3,2022,Nov,11,44,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN6,COMMERCIALAD,TV,HALO,BRAND5,BRAND3,1185.85240920428,408608.830213234
BRAND3,2022,Nov,11,44,CAMPAIGN6,COMMERCIALAD,TV,HALO,BRAND5,BRAND3,1530.10106631046,527226.492909573
BRAND3,2022,Nov,11,44,CAMPAIGN3,COMMERCIALAD,TV,HALO,BRAND5,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN3,COMMERCIALAD,TV,HALO,BRAND5,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN36,COMMERCIALAD,TV,HALO,BRAND10,BRAND3,0,0
BRAND3,2022,Nov,11,44,CAMPAIGN36,COMMERCIALAD,TV,HALO,BRAND10,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN148,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN148,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,41.0541578206081,15865.1821476572
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,14.1066278062295,5451.43857567316
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,162.609225096165,62839.554188712
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,367.402436106346,141980.907166343
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,57.4023309758962,22182.8551595704
BRAND3,2022,Dec,12,48,CAMPAIGN88,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,54.2668556757008,20971.1657863662
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN20,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN153,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN153,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN153,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN55,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,125.789727205922,48610.8360363023
BRAND3,2022,Dec,12,48,CAMPAIGN55,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,286.468666512892,110704.440551015
BRAND3,2022,Dec,12,48,CAMPAIGN55,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,54.4978671188868,21060.4390492682
BRAND3,2022,Dec,12,48,CAMPAIGN55,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,76.480891870099,29555.673401862
BRAND3,2022,Dec,12,48,CAMPAIGN55,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,61.5721789541098,23794.2728871359
BRAND3,2022,Dec,12,48,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN12,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN34,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN7,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN27,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN27,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN52,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN53,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN39,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,421.904127718873,163042.824172813
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,31.6588579397813,12234.4136249533
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN13,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN22,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN22,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Dec,12,48,CAMPAIGN24,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
